processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
ANGBF42808-19,MK041049,10141166,,,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Indonesia,,,,,,,,,,,,,
ANGBF42810-19,MH331851,10141168,,,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Yemen,,,,,,,,,,,,,
ANGBF51389-19,MK545059,10849474,,,"Mined from GenBank, NCBI",,BOLD:AAB5916,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,,,"Bloch, 1787",,,,,,,,,,,,,,,,,,,,0.689918,37.9531,Coordinates from country centroid,,,,,,Kenya,,,,,,,,,,,,,
CFCS089-08,SA8JZ090,850631,MBCSC:Fish:HN SY08405,,"Chinese Academy of Sciences, Marine Biodiversity Collection of South China Sea",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,Junbin Zhang,,"Bloch, 1787",,,,,Junbin Zhang,,,,,,,,,,,,,FAO-61,,17.788,109.024,,,,,,,China,Hainan,,,,,,,,,,,,
CFCS097-08,SA8JZ098,850639,MBCSC:Fish:HN SY08413,,"Chinese Academy of Sciences, Marine Biodiversity Collection of South China Sea",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,Junbin Zhang,,"Bennett, 1831",,,,,Junbin Zhang,,,,,,,,,,,,,FAO-61,,17.788,109.024,,,,,,,China,Hainan,,,,,,,,,,,,
CFCS356-08,SA8JZ357,888933,MBCSC:Fish:HN SY08672,,"Chinese Academy of Sciences, Marine Biodiversity Collection of South China Sea",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,Junbin Zhang,,"Bennett, 1831",,,,,Junbin Zhang,,,,,,,,,,,,,FAO-61,,18.237,108.161,,,,,,,China,Hainan,,,,,,,,,,,,
FLBAR2105-22,FWRI_04830,15146293,FSBC 36225,FWRI_04830,"Florida Fish and Wildlife Conservation Commission, Fish and Wildlife Research Institute",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,SEAMAP Personnel,Morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,Right Pectoral,,,,,,,,,Adult,,,,,,180 mm SL,,27.541,-84.076,,,,,,,United States,Florida,,,,,,,,,,,,
FLBAR2690-24,FWRI_04560,21322545,FSBC_35846,FWRI_04560,"Florida Fish and Wildlife Conservation Commission, Fish and Wildlife Research Institute",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Eric J Post,Morphology,"Linnaeus, 1758",,Vouchered:Registered Collection,Muscle,,SEAMAP Personnel,,,1132,,,,Adult,,,,,,147 mm SL,,26.891,-82.749,,,,25.05,,,United States,Florida,,,,,,,,,,,,
FOAL779-10,BW-A8636,1551016,withheld,GT 4567,"CSIRO, Australian National Fish Collection",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,576349,Pterois sp. nov,,,Mizuki Matsunuma,,,,,,,D Gledhill (CSIRO) & I Jacobsen (Uni Qld),,,,,,,,,,,,,FAO-71,CSIRO reg no withheld|Pterois russelii (E),-9.601,142.58,,,,17,,,Australia,Queensland,Torres Strait,,S of Saibai Island,,,,,,,,,
FOAL780-10,BW-A8637,1551017,withheld,GT 4735,"CSIRO, Australian National Fish Collection",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,576349,Pterois sp. nov,,,Mizuki Matsunuma,,,,,,,D Gledhill (CSIRO),,,,,,,,,,,,,FAO-71,CSIRO unreg|Pterois russelii (E),-23.8883,152.108,,,,42,,,Australia,Queensland,,,E of Gladstone (W of Bunker Group),,,,,,,,,
FOAL781-10,BW-A8638,1551018,withheld,GT 4174,"CSIRO, Australian National Fish Collection",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,576349,Pterois sp. nov,,,Mizuki Matsunuma,,,,,,,D Gledhill (CSIRO),,,,,,,,,,,,,FAO-71,CSIRO reg no withheld|Pterois russelii (E),,,,,,51,,,Australia,Queensland,Torres Strait,,NE of Bramble Cay,,,,,,,,,
GBMIN124328-17,KT358509,8478509,,KT358509,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMIN124331-17,KT358516,8478512,,KT358516,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,195982,Pterois lunulata,,,,,"Temminck & Schlegel, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9464-20,MN150186,11563887,,MN150186,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9470-20,MN150192,11563893,,MN150192,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9506-20,MN150228,11563929,,MN150228,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42471-21,MZ675776,14274680,MZ675776,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE77958-22,MZ317584,16489847,,,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,195982,Pterois lunulata,,,,,"Temminck & Schlegel, 1843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE77968-22,MZ317593,16489857,,,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNF47593-22,OL691674,15413470,,OL691674,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47615-22,OL691696,15413492,,OL691696,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47618-22,OL691699,15413495,,OL691699,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47638-22,OL691719,15413515,,OL691719,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47645-22,OL691726,15413522,,OL691726,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47648-22,OL691729,15413525,,OL691729,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47654-22,OL691735,15413531,,OL691735,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47657-22,OL691738,15413534,,OL691738,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47662-22,OL691743,15413539,,OL691743,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47667-22,OL691748,15413544,,OL691748,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47668-22,OL691749,15413545,,OL691749,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47675-22,OL691756,15413552,,OL691756,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47681-22,OL691762,15413558,,OL691762,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47689-22,OL691770,15413566,,OL691770,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47694-22,OL691775,15413571,,OL691775,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMTG4364-16,NC_025290,6962737,,NC_025290,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOAIL302-17,RH1324,7527620,,RH1324,"Interuniversity Institute for Marine Sciences, Eilat",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Eran Brokovich,Visual Identification,"Bennett, 1828",,DNA/Tissue Vouchered Only,Fin,,Eran Brokovich,,,,Fin clip  collected during SCUBA diving,,,Adult,,,,,,,,,,,,,5,,,Israel,,Eilat,,IUI reef,,,,,,,,,
LIONF026-18,Cyp6,8562638,,Cyp6,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,15,,,Cyprus,,South Coast,,Protaras,,,,,,,,,
LIONF028-18,Cyp8,8562640,,Cyp8,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,12,,,Cyprus,,South Coast,,Agia Napa,,,,,,,,,
LIONF042-18,Cyp22,8562654,,Cyp22,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,,,,Cyprus,,South Coast,,Dhekelia,,,,,,,,,
LIONF055-18,Cyp35,8562667,,Cyp35,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,10,,,Cyprus,,South Coast,,Xylofagou,,,,,,,,,
LIONF067-18,Cyp51,8562679,,Cyp51,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Carlos Jimenez,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Carlos Jimenez,,,,,,Spearfishing,Adult,,,Marine,,,,,35.117,33.3753,Coordinates from country centroid,,,,,,Cyprus,,North Coast,,Trimithi,,,,,,,,,
LIONF074-18,Z9_IL,8562686,HUJ20524,Z9_IL,"Hebrew University of Jerusalem, Rehovot",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Nir Stern,Morphological examination,"Bennett, 1828",,Vouchered:Registered Collection,Muscle tissue,,Daniel Golani,,,,Purchased from fishermen,,Fishermen,Adult,,,Marine,,,,,31.5135,35.0279,Coordinates from country centroid,,,,,,Israel,,Central Coast,,Poleg-Gaash,,,,,,,,,
LIONF102-18,Ei21,8562714,,Ei21,No Voucher Tissue,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Daniel Golani,Morphological examination,"Bennett, 1828",,DNA/Tissue Vouchered Only,Muscle tissue,,Daniel Golani,,,,,,Spearfishing,Adult,,,Marine,,,,,31.5135,35.0279,Coordinates from country centroid,,,,,,Israel,,Gulf of Aqaba,,Eilat,,,,,,,,,
MBFA517-07,MBIO850.4,543029,MNHN_2008-718,MBIO850.4,Museum national d'Histoire naturelle,,BOLD:AAB2674,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,Jeff Williams,,"Bloch, 1787",,,,,"Serge Planes, Jeffrey T. Williams, Rene Galzin, Romain Causse, Julien Grignon, Vanessa Messmer, David Lecchini, Dominique Ponton",,,,,,,,,,,,,FAO-77,,-17.606,-149.834,,,,,,,French Polynesia,,Society Islands,Moorea,Paroa,,,,,,,,,
MXIV243-10,MXIV0243,1509241,ECOCH6416,243,"El Colegio de la Frontera Sur, Unidad Chetumal",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Martha Valdez-Moreno,,"Linnaeus, 1758",,,,,Maria del Carmen Garcia-Rivas,,,,Xcalac-Majahual,,,I,,S,,,,FAO-31,WGS84,18.269,-87.835,,,,,,,Mexico,Quintana Roo,Othon P. Blanco,,"Xcalak, barco",,,,,,,,,
MXIV490-10,MXIV0868,1634901,ECOCH7009,MXIV868,"El Colegio de la Frontera Sur, Unidad Chetumal",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Martha Valdez-Moreno,,"Linnaeus, 1758",,,,,Martha Valdez-Moreno & Carolina Quintal-Lizama,,,,Xcalac-Majahual,,,I,,S,,,,FAO-31,WGS84,18.714,-87.709,,,,,,,Mexico,Quintana Roo,Othon P. Blanco,,Mahahual in front of town,,,,,,,,,
MXIV569-11,MXIV870.1,2151598,ECOCH7009,MXIV870,"El Colegio de la Frontera Sur, Unidad Chetumal",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Martha Valdez-Moreno,,"Linnaeus, 1758",,,,,Martha Valdez-Moreno & Carolina Quintal-Lizama,,,,Xcalac-Majahual,,,,,S,,,,FAO-31,WGS84,18.714,-87.709,,,,,,,Mexico,Quintana Roo,Othon P. Blanco,,Mahahual in front of town,,,,,,,,,
MXV227-11,MXV0322,1924961,ECO-CH P 7225,322,"El Colegio de la Frontera Sur, Unidad Chetumal",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Carolina Quintal Lizama,,"Linnaeus, 1758",,,,,Carolina Quintal-Lizama & Jose Angel Cohuo Colli,,,,Dzilam-Contoy,,,A,,S,,,,FAO-31,WGS84,21.46,-86.786,,,,,,,Mexico,Quintana Roo,Isla Mujeres,,"Contoy Island, south point",,,,,,,,,
PARG464-16,27808,6815927,,UNCLASS,University of Puerto Rico at Mayaguez,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Bennett, 1828",,DNA/Tissue Vouchered Only,R_barcodes6_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, liquid sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
PARG467-16,4586655,6815930,,UNCLASS,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F10_rev_R3_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,,,,,,,,,,Puerto Rico,Lajas,La Parguera Natural Reserve,,,,,,,,,,,
PARG468-16,42910,6815931,,PLN36T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F10_rev_R4_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG469-16,35760,6815932,,PLN36T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F10_rev_R4_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG523-16,126766,6815986,,PLN17L,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F14_rev_R2_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG533-16,77667,6815996,,PLN24T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F15_rev_R1_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG575-16,41066,6816038,,UNCLASS,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F4_rev_R2_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,,,,,,,,,,Puerto Rico,Lajas,La Parguera Natural Reserve,,,,,,,,,,,
PARG599-16,181342,6816062,,PL012T,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F6_rev_R1_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,Region 4,,,,,,,,,
PARG604-16,157156,6816067,,PL008T,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F6_rev_R4_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
PARG612-16,110345,6816075,,PL007T,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F7_rev_R1_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
